Wall time,Step,Value
1542533290.492922,253567,0.9746432900428772
1542533809.344213,405098,0.959490180015564
1542533921.277931,437856,0.956214427947998
1542534426.356457,584785,0.9415215253829956
1542534748.741222,678507,0.9321492910385132
1542535910.982111,1001401,0.8998599052429199
1542535983.310343,1020661,0.8979339003562927
1542536898.933904,1247398,0.8752601742744446
1542536962.499682,1264420,0.873557984828949
1542537206.847446,1329725,0.8670275211334229
1542537350.2554219,1366078,0.863392174243927
1542537819.8766851,1486557,0.8513442873954773
1542537849.463136,1494136,0.8505864143371582
1542537948.773524,1519683,0.8480316996574402
1542538357.913032,1620667,0.8379333019256592
1542538543.768901,1668399,0.8331601023674011
1542539201.816313,1839565,0.816043496131897
1542539625.991833,1947629,0.8052371144294739
1542539820.108889,1997749,0.8002250790596008
1542540460.443937,2158379,0.7841621041297913
1542540691.8977659,2221477,0.7778522968292236
1542540799.163625,2249939,0.775006115436554
1542540901.297538,2276292,0.7723708152770996
1542540903.7047522,2276961,0.7723038792610168
1542541181.5022779,2346015,0.7653985023498535
1542541283.401238,2371335,0.7628664970397949
1542541451.349851,2414892,0.7585108280181885
1542541501.132159,2428126,0.7571874260902405
1542541911.415477,2537389,0.7462611198425293
1542541949.2153192,2547703,0.7452297210693359
1542542265.9294,2636603,0.7363396883010864
1542542315.606805,2650557,0.7349442839622498
1542542317.417553,2651059,0.7348940968513489
1542542428.777341,2682327,0.7317672967910767
1542542435.842535,2684317,0.7315682768821716
1542542529.5106938,2710623,0.7289376854896545
1542542564.163717,2720318,0.7279682159423828
1542542776.403169,2779925,0.7220075130462646
1542543511.5200691,2986124,0.7013875842094421
1542543690.711491,3036362,0.6963638067245483
1542543702.7017238,3039732,0.6960268020629883
1542543754.394563,3054214,0.6945785880088806
1542543859.630846,3083680,0.6916319727897644
1542543863.175044,3084667,0.6915333271026611
1542543881.3709419,3089314,0.6910685896873474
1542544075.742501,3142602,0.6857398152351379
1542544096.899037,3148499,0.6851500868797302
1542544215.764809,3181521,0.681847870349884
1542544221.811108,3183194,0.6816806197166443
1542544228.503535,3185046,0.6814954280853271
1542544533.9788291,3270492,0.672950804233551
1542544561.615529,3278226,0.6721773743629456
1542544564.981498,3279170,0.6720830202102661
1542544619.160913,3294252,0.6705747842788696
