Wall time,Step,Value
1542549551.022325,4663241,-1988431.5
1542549567.80821,4667936,-2347906.5
1542549569.582092,4668435,-2448563.5
1542549582.4514492,4672025,-2612986.25
1542549669.402053,4696185,-3204385.75
1542549706.0554738,4706310,-966155.3125
1542549739.2651021,4715477,-429411.125
1542549759.821046,4721112,-152166.546875
1542549763.3661282,4722091,-144753.671875
1542549785.099672,4728098,-138401.859375
1542549798.840427,4731789,-23751.6171875
1542549811.371066,4735038,-20713.984375
1542549824.1954298,4738345,-19975.12890625
1542550084.3945868,4810297,-2451422.0
1542550093.4823449,4812787,-2347637.0
1542550094.6957839,4813123,-2347629.25
1542550141.68497,4826154,-1514493.125
1542550161.987651,4831802,-1732930.375
1542550385.350729,4893985,-3713100.5
1542550388.172962,4894759,-3713446.5
1542550445.8285508,4910771,-4656652.0
1542550602.9934359,4954422,-5410745.5
1542550695.990823,4980259,-5135076.5
1542550710.133764,4984184,-4908304.0
1542550712.365676,4984805,-4907526.0
1542550721.300079,4987280,-4707983.0
1542550906.948457,5039028,-5555477.0
1542550987.555802,5061411,-6298013.0
1542551069.358976,5084109,-4786486.0
1542551130.2899919,5100993,-3292235.25
1542551205.6311522,5121887,-1793860.0
1542551321.6657631,5150462,-1868507.625
1542551362.554522,5160493,-1898997.5
1542551372.6062772,5162437,-1899186.625
1542551554.331519,5201422,-3445390.75
1542551587.5473878,5209931,-3701937.0
1542551598.270742,5212604,-3685506.5
1542551799.294697,5264160,-3807916.0
1542551852.449792,5277513,-3466335.0
1542551865.385229,5280858,-3597645.5
1542551900.987433,5290171,-4088535.5
1542552011.461681,5318273,-5305069.5
1542552017.736452,5319632,-5175465.0
1542552019.029289,5319981,-4867111.5
1542552054.080321,5329517,-3196768.5
1542552057.0050051,5330289,-3197350.75
1542552103.638844,5342717,-1371085.75
1542552113.289164,5345200,-186152.578125
1542552115.0619159,5345630,-186407.296875
1542552221.7789361,5372078,-820828.75
1542552307.3939798,5394459,-1389691.875
1542552445.274338,5429844,-2239029.5
1542552540.80834,5452275,-3585018.75
1542552628.231782,5474652,-4061993.75
1542552672.951225,5486376,-2989360.0
1542552675.4774761,5486977,-2987699.0
1542552740.431235,5504103,-270472.28125
1542552880.6824389,5539352,-1525241.25
1542552888.507723,5541215,-1832463.375
1542552954.2390919,5558735,-2548941.75
1542553039.1554701,5580348,-3366553.5
1542553066.215279,5587293,-3578347.0
1542553145.332095,5607107,-4104896.0
1542553202.791968,5621996,-4789367.5
1542553335.2900212,5652156,-4742423.0
1542553364.653195,5659981,-5043323.0
1542553367.504201,5660747,-4918523.0
1542553438.089325,5679207,-4436285.0
1542553447.524749,5681778,-3472195.25
1542553481.7113621,5690728,-919943.5625
1542553623.6698828,5726717,-1151326.75
1542553659.028311,5736063,-1426749.5
1542553663.317887,5737098,-1428384.625
1542553878.812051,5793950,-3434040.0
1542553881.7720551,5794760,-3433010.25
1542553882.558175,5794972,-3312508.75
1542553949.9522471,5813223,-2385795.75
1542553971.428448,5818976,-2137368.25
1542554123.609751,5860269,-1917138.125
1542554202.5512278,5881454,-2603861.0
1542554625.933973,5996024,-6703449.0
1542554661.1304379,6005762,-6622849.0
1542554670.286718,6008265,-5388545.5
1542554724.721998,6023089,-1352690.5
1542554738.2843552,6026796,-353939.625
1542554859.534282,6060164,-1714881.625
1542554860.969609,6060560,-1915382.875
1542555001.460567,6099150,-3631204.25
1542555111.450489,6129477,-5837374.5
1542555168.4650822,6145214,-6832048.5
1542555269.410086,6173065,-5550958.5
1542555321.843339,6187426,-4731709.0
1542555357.2819252,6197261,-4921359.0
1542555421.2652118,6214942,-4583619.0
1542555551.223548,6250699,-4578264.0
1542555556.32706,6252106,-4682038.5
1542555723.327606,6297999,-4186918.0
1542555805.422664,6320615,-3534392.5
1542555819.666665,6324528,-2862989.5
1542555820.8669472,6324856,-2603204.75
1542555889.8074272,6343761,-2092342.0
1542555892.4692008,6344479,-2193682.0
1542555942.765276,6358285,-3056226.5
1542556093.223776,6399401,-4987822.0
1542556166.935597,6419710,-5595487.5
1542556217.418633,6433598,-5866514.5
1542556223.9129422,6435384,-6069238.5
1542556228.808925,6436731,-5870007.5
1542556286.959198,6452756,-4012607.25
1542556349.415657,6469943,-3631528.25
1542556354.6015859,6471372,-3599791.5
1542556414.4380732,6487859,-3730031.75
1542556424.746413,6490695,-3745815.75
1542556480.623281,6505988,-2167459.25
1542556607.127424,6540816,-2934583.5
1542556626.296546,6546111,-2548603.0
1542556707.651734,6568449,-3055075.5
1542556729.997443,6574601,-2049677.5
1542556748.665192,6579723,-2023308.125
1542556754.578343,6581344,-1636237.875
1542556769.911545,6585530,-1357238.75
1542556875.0791621,6614290,-1518185.375
1542556902.2958138,6621723,-1220195.125
1542556907.162721,6623064,-1220207.625
1542556961.562169,6637870,-1880952.75
1542557058.308407,6664597,-2998813.0
1542557067.709877,6667173,-2897040.25
1542557097.144633,6675249,-2508936.5
1542557364.333212,6748332,-3894514.25
1542557366.674273,6748976,-3893834.0
1542557375.1872041,6751293,-2920620.25
1542557491.738065,6783237,-3193379.5
1542557503.1923141,6786385,-2246469.0
1542557527.262948,6792977,-1465672.625
1542557727.034684,6847948,-3804358.5
1542557732.39572,6849421,-3421780.25
1542557743.69183,6852514,-3409793.75
1542557752.2715268,6854879,-3501799.25
1542557796.424484,6867032,-4081869.0
1542557805.32805,6869478,-4296091.5
1542557831.464779,6876678,-4325995.5
1542557869.569823,6887128,-3207443.5
1542557874.273348,6888421,-2621106.0
1542557881.480333,6890392,-1442888.875
1542558038.921639,6933512,-2287990.0
1542558103.960802,6951448,-3330828.75
1542558114.433277,6954338,-3442726.0
1542558184.5013819,6973633,-4355400.5
1542558390.8985689,7030379,-4406913.5
1542558439.038949,7043590,-2493763.75
1542558520.54212,7066006,-2628633.25
1542558619.6705332,7093345,-3302283.75
1542558978.732355,7192230,-5844762.5
1542558982.899604,7193372,-5416176.0
1542559068.668056,7216978,-5311977.5
1542559096.300937,7224522,-5343439.0
1542559147.4813828,7238478,-1980506.0
1542559180.2979991,7247463,-850472.875
1542559326.840632,7287708,-3832522.0
1542559385.55391,7303850,-4754206.0
1542559474.1325371,7328164,-5837853.5
1542559530.0787961,7343410,-6877142.0
1542559536.24542,7345116,-6991612.5
1542559651.860404,7376656,-8320126.5
1542559682.720843,7384951,-7442211.0
1542559693.902636,7387983,-5379423.0
1542559775.094904,7410170,-2495717.5
1542559783.382556,7412433,-2531459.5
1542559800.016929,7417013,-2376193.25
1542559850.437633,7430784,-2689375.0
1542559853.657519,7431672,-2688577.0
1542559899.91973,7444353,-3025409.75
1542559960.00795,7460762,-3313807.0
1542560058.0448902,7487665,-4640524.0
1542560328.027937,7561771,-5880938.5
1542560359.2811189,7570278,-4213130.0
1542560366.042502,7572117,-3780389.0
1542560372.656775,7573909,-2132679.75
1542560378.181439,7575407,-1285832.375
1542560381.305561,7576261,-477267.8125
1542560467.47513,7599967,-1411009.875
1542560487.054899,7605328,-1416590.5
1542560578.0744588,7630166,-3187736.75
1542560611.313727,7639286,-3818985.5
1542560633.054938,7645225,-4329674.5
1542560670.466049,7655503,-4866365.5
1542560675.437002,7656848,-4866073.5
1542560712.4241228,7666939,-3682266.5
1542560748.984631,7676973,-3619705.5
1542560835.5452101,7700693,-2643447.75
1542560836.460532,7700943,-2643676.0
1542560915.437134,7722505,-3765034.75
1542561090.899976,7770544,-4656138.5
1542561194.410683,7798943,-5156886.0
1542561202.374372,7801115,-4053799.75
1542561212.022327,7803753,-2925948.75
1542561243.045417,7812232,-3179293.5
1542561746.395509,7950274,-9046008.0
1542561770.226041,7956798,-8911534.0
1542561816.5604742,7969514,-9266656.0
1542561843.18468,7976790,-9085910.0
1542561858.0293272,7980871,-8774501.0
1542562073.868205,8040006,-7975992.0
1542562118.0898151,8052079,-7275467.5
1542562216.825189,8079119,-6889737.5
1542562257.551968,8090201,-6824284.5
1542562260.588307,8091029,-6916744.0
1542562287.502492,8098374,-6777861.0
1542562324.2833998,8108457,-4848720.5
1542562326.9542882,8109182,-4424954.0
1542562333.357095,8110906,-4201911.5
1542562618.755438,8188878,-3563034.75
1542562626.826614,8191066,-3776979.25
1542562796.521695,8237369,-4339890.5
1542562801.352054,8238662,-4232167.0
1542562805.610368,8239835,-3747744.75
1542562916.98667,8270292,-6222095.0
1542563004.2635689,8294138,-7539886.0
1542563007.4299572,8294997,-6018017.5
1542563019.4929879,8298270,-4003432.75
1542563019.974953,8298400,-3895955.0
1542563023.8526359,8299451,-3893950.25
1542563115.628421,8324446,-2338055.5
1542563128.151083,8327858,-2748771.0
1542563139.608924,8331007,-3169463.75
1542563552.433577,8443919,-6246396.5
1542563608.071945,8459075,-4627787.0
1542563624.118666,8463451,-4669407.0
1542563631.331437,8465404,-3925167.5
1542563642.013679,8468303,-3072129.75
1542563682.3022459,8479272,-2554094.5
1542563694.8481028,8482694,-2379672.0
1542563733.587435,8493206,-2366918.0
1542563735.7665658,8493798,-2565557.0
1542563738.27345,8494476,-2865788.25
1542563786.124833,8507518,-2546047.0
1542563790.7988539,8508781,-2547104.75
1542563820.889737,8516955,-2687482.0
1542563874.794474,8531728,-3113166.75
1542563943.034442,8550350,-3995588.25
1542563945.681974,8551067,-3717055.0
1542563950.0662432,8552238,-2813399.25
1542563961.4820569,8555338,-2933160.0
1542563987.6632671,8562414,-3030884.25
1542563990.068369,8563062,-2926210.75
1542563996.7235572,8564845,-655992.25
1542564035.691932,8575211,-439772.5625
1542564084.0011132,8588211,-462030.53125
1542564090.846632,8590067,-464360.53125
1542564117.446629,8597251,-59929.4296875
1542564144.5151958,8604539,-61015.50390625
1542564151.544998,8606401,-163870.40625
1542564200.098583,8619548,-403487.84375
1542564240.657533,8630661,-851991.9375
1542564282.459132,8642046,-1663037.5
1542564284.0017018,8642465,-1662890.625
1542564310.238935,8649592,-1963996.5
1542564321.790412,8652728,-2064446.25
1542564390.6319091,8671514,-1974545.5
1542564525.50078,8708413,-1957008.125
1542564531.2828789,8709981,-1764072.375
1542564536.001848,8711259,-1759070.75
1542564555.472907,8716531,-1647241.875
1542564640.3829749,8739734,-1644306.875
1542564652.164004,8742951,-1689435.375
1542564678.7159429,8750186,-2199312.75
1542564739.1211991,8766633,-3101014.25
1542564741.93447,8767394,-3100114.25
1542564783.205726,8778635,-2820876.0
1542564802.435914,8783867,-2724779.25
1542564870.688052,8802420,-1644656.5
1542564995.8538828,8836532,-2293631.0
1542565090.635415,8862384,-3776748.75
1542565091.953483,8862742,-3675232.5
1542565129.4831328,8872874,-3023240.75
1542565226.792825,8899416,-3810197.75
1542565476.448475,8967448,-6861303.5
1542565643.14826,9012927,-6149676.0
1542565646.513716,9013844,-6141721.5
1542565649.190336,9014575,-6141160.0
1542565676.9975228,9022159,-5696695.0
1542565735.452544,9037558,-5159250.0
1542565763.7958279,9045253,-4356096.0
1542565790.1295822,9052436,-4071826.5
1542565815.177262,9059241,-3671012.0
1542565854.359092,9069872,-4552234.0
1542565967.981215,9100740,-6543851.5
1542566002.074065,9110019,-6574519.0
1542566011.938735,9112709,-6376939.0
1542566303.2394052,9192217,-6305938.5
1542566306.013083,9192974,-6202820.0
1542566326.9417222,9198553,-5506123.0
1542566348.0012102,9204294,-5276133.5
1542566486.9070878,9242178,-2273875.5
1542566495.521755,9244506,-1976032.0
1542566499.784344,9245664,-1977303.75
1542566771.035418,9318082,-7012032.0
1542566808.7297301,9328336,-7464776.0
1542566885.012348,9348774,-7127007.5
1542566885.48737,9348903,-7126596.0
1542567010.170558,9382795,-8311023.0
1542567018.036157,9384935,-6715483.5
1542567041.114658,9391197,-2872355.25
1542567046.8089511,9392740,-2361105.5
1542567057.506885,9395639,-1888345.0
1542567070.500494,9399157,-1615057.375
1542567105.795765,9408746,-1807062.125
1542567118.5581372,9412194,-1901619.25
1542567327.765963,9468931,-4007792.75
1542567391.4115121,9485862,-4312306.5
1542567406.993227,9490102,-4236569.5
1542567407.6889,9490290,-4236554.5
1542567459.948375,9504419,-4453656.0
1542567480.602904,9510010,-4183355.75
1542567611.3126552,9545502,-2662596.0
1542567621.693353,9548322,-2665788.25
1542567626.1611829,9549531,-2566165.25
1542567641.940581,9553795,-2549852.5
1542567675.5857658,9562944,-2732066.25
1542567753.316374,9584009,-4174114.0
1542567829.347677,9604620,-3772912.25
1542567839.093705,9607261,-4098688.25
1542567898.538477,9623361,-4379841.5
1542567937.247284,9633848,-4684461.0
1542567972.775142,9643452,-2858246.0
1542567977.650433,9644774,-2257859.5
1542567980.7919722,9645625,-2059382.0
1542568020.5769348,9656356,-620668.8125
1542568025.870456,9657784,-619959.0
1542568027.256076,9658155,-619297.625
1542568037.912438,9661028,-715715.3125
1542568052.014333,9664843,-691316.5
1542568064.058101,9668093,-377086.9375
1542568091.78301,9675534,-395866.0
1542568116.910651,9682301,-386988.90625
1542568140.366813,9688622,-308016.125
1542568147.424204,9690523,-307241.59375
1542568164.6426702,9695131,-181682.671875
1542568194.5534,9703192,-165244.046875
1542568218.322592,9709605,-267309.625
1542568219.4675672,9709914,-266555.25
1542568220.578706,9710216,-266781.46875
1542568284.828775,9727556,-566494.25
1542568289.309113,9728765,-552257.125
1542568297.872619,9731070,-555577.3125
1542568338.185525,9741930,-558925.375
1542568391.758075,9756378,-465638.53125
1542568462.58063,9775447,-383633.375
1542568572.918431,9805255,-2563794.0
1542568608.207466,9814806,-2742422.0
1542568637.460618,9822723,-2750275.5
1542568674.3806531,9832710,-2665411.5
1542568689.520362,9836809,-981536.8125
1542568703.855577,9840691,-282192.09375
1542568710.192071,9842396,-278242.1875
1542568717.880415,9844459,-100531.9765625
1542568755.9400718,9854742,-98134.484375
1542568806.562848,9866495,-56836.30859375
1542568821.209824,9869887,-58931.92578125
1542568837.2478342,9873825,-172410.109375
1542568849.747176,9877148,-172653.984375
1542568864.9699059,9881171,-161328.375
1542568867.0000331,9881713,-161965.03125
1542568910.313484,9893154,-163005.578125
1542568952.452765,9904392,-663445.4375
1542568988.6831648,9914032,-774130.25
1542569011.40963,9920086,-800459.875
1542569044.937291,9928726,-697635.4375
1542569076.8876438,9937232,-394844.15625
1542569097.555865,9942726,-387611.125
1542569213.982451,9973804,-1810223.125
1542569227.5563362,9977418,-1808691.625
1542569229.402999,9977907,-1705149.0
1542569251.47021,9983756,-1694812.25
1542569257.7071831,9985411,-1693625.625
1542569273.239677,9989514,-1072455.5
1542569280.030702,9991317,-66139.3828125
1542569290.753886,9994183,-64476.37890625
1542569296.787214,9995734,-61875.02734375
1542569319.3096662,10001568,-63167.265625
1542569334.41429,10005506,-60536.0625
1542569637.917077,10087283,-4829877.0
1542569660.148086,10093304,-4368984.5
1542569676.2262158,10097671,-3235429.5
1542569678.963851,10098408,-2835771.25
1542569700.216126,10104150,-2734221.75
1542569728.1739972,10111645,-2036064.5
1542569736.825909,10113979,-1246572.5
1542569804.7675781,10132299,-36361.23828125
1542569808.0680451,10133188,-137904.25
1542569829.789857,10139051,-251566.015625
1542569935.5639622,10167257,-172870.890625
1542569947.4616241,10170461,-177970.984375
1542569985.2760398,10180701,-286348.1875
1542570064.8535979,10202293,-1888644.25
1542570101.9431622,10212317,-3584351.25
1542570283.774934,10261666,-9778324.0
1542570286.3141499,10262344,-9668982.0
1542570455.806475,10308036,-10803357.0
1542570575.590622,10340064,-11573391.0
1542570786.091875,10396992,-11582689.0
1542570912.0708969,10430966,-9467251.0
1542570930.3202372,10435762,-2976112.75
1542570936.1314719,10437315,-1755834.125
1542570957.656697,10442937,-115758.8125
1542571024.3994508,10460984,-1149464.125
1542571099.8857,10481437,-2098884.5
1542571104.51278,10482679,-2100236.75
1542571113.327672,10485052,-2103483.75
1542571231.0775712,10516988,-4553802.0
1542571265.453708,10526264,-3225563.75
1542571271.5590951,10527885,-2586445.25
1542571330.0336719,10543584,-497887.0625
1542571383.5243578,10557997,-1210336.125
1542571421.624065,10568349,-1560437.5
1542571421.880712,10568419,-1560454.0
1542571425.153462,10569297,-1560632.375
1542571431.540145,10571012,-1356560.375
1542571438.226397,10572798,-1354747.25
1542571453.35571,10576867,-1326498.75
1542571456.6643572,10577765,-1222702.125
1542571477.891646,10583501,-790690.4375
1542571490.847567,10586975,-132125.8125
1542571495.643114,10588260,-131141.375
1542571501.422064,10589811,-331897.6875
1542571508.897702,10591825,-339687.03125
1542571580.136267,10611071,-1790350.375
1542571580.580773,10611192,-1890420.375
1542571598.607132,10616107,-1950579.125
1542571691.980682,10641503,-3234590.25
1542571779.1274722,10665146,-5257727.0
1542571800.9833589,10671017,-3620479.25
1542571958.039677,10713468,-3038662.25
1542572039.4002812,10735439,-3851739.0
1542572059.977452,10741041,-4117081.0
1542572067.639646,10743100,-3151256.0
1542572297.43646,10805407,-5443875.0
1542572394.37981,10831376,-5480150.5
1542572605.9867132,10885888,-8725332.0
1542572886.130524,10960899,-10392905.0
1542572907.843433,10966693,-9679830.0
1542572911.179178,10967583,-10378084.0
1542572913.177469,10968116,-10457123.0
1542572946.569605,10976774,-6684106.0
1542572947.9014668,10977130,-6121694.0
1542572948.74649,10977355,-5640986.0
1542572953.579755,10978592,-4083779.5
1542573009.66847,10993692,-3030362.5
1542573019.349237,10996227,-1015027.9375
1542573037.431466,11001077,-1186293.875
1542573139.596429,11028877,-3573069.25
1542573445.5007691,11111871,-8011496.5
1542573521.87825,11132610,-8102351.5
1542573596.9068742,11152594,-7207049.0
1542573630.5231612,11161084,-6906857.5
1542573642.265302,11163591,-5353920.5
1542573839.196502,11212913,-3243514.0
1542573840.662417,11213324,-3344438.5
1542573956.785347,11245472,-4852552.5
1542573961.328159,11246741,-4653544.5
1542574009.7182531,11259492,-4499504.5
1542574010.632627,11259745,-4593906.0
1542574076.1133041,11277924,-5101064.5
1542574143.8743942,11296420,-5770242.0
1542574188.987765,11308900,-6649138.5
1542574692.41325,11447324,-9170035.0
1542574776.334014,11470559,-10683448.0
1542575265.42685,11606514,-11291726.0
1542575499.756649,11671527,-9174785.0
1542575534.679069,11681254,-8832818.0
1542575712.830807,11730993,-6653430.5
1542575869.792311,11774888,-8554692.0
1542575872.025187,11775513,-8556406.0
1542575901.3235798,11783671,-8479166.0
1542575944.392016,11795693,-8641808.0
1542576052.07395,11825793,-8695278.0
1542576115.09888,11843325,-8757870.0
1542576117.678883,11844037,-7878635.5
1542576127.8502212,11846844,-6041900.5
1542576263.946877,11884690,-4903538.0
1542576590.9915898,11976027,-7387059.5
1542576970.439496,12082377,-11629078.0
1542577175.277546,12139937,-12670908.0
1542577354.576281,12190297,-12390941.0
1542577367.605877,12193960,-11962925.0
1542577834.252855,12325025,-11246416.0
1542577863.847743,12333329,-10953088.0
1542578019.857402,12377158,-8714551.0
1542578065.8473861,12390058,-9531360.0
1542578103.083464,12400533,-9984325.0
1542578120.5989969,12405429,-10205754.0
1542578452.9496288,12498780,-8425755.0
1542578532.2240288,12521079,-7165705.5
1542578534.341743,12521672,-6996555.0
1542578547.870518,12525455,-6906299.5
1542578587.865304,12536628,-7276624.5
1542578672.314673,12560283,-7049664.0
1542578675.664899,12561221,-6676979.5
1542578838.78318,12607061,-6555615.0
1542578933.721461,12633767,-7869010.5
1542578994.370052,12650749,-7926152.0
1542579077.475979,12674057,-6808049.0
1542579084.804971,12676125,-6829165.5
1542579085.548188,12676333,-6729140.0
1542579176.50821,12701910,-6545235.0
1542579609.6128309,12823650,-8933856.0
1542579734.694466,12858725,-4623891.5
1542579917.543387,12909952,-5757839.5
1542579919.6780758,12910548,-6158540.5
1542580059.9351199,12949933,-7807211.5
1542580130.0709271,12969631,-7934079.0
1542580235.017317,12999107,-5998911.5
1542580271.3790872,13009292,-5214987.0
1542580275.6561038,13010487,-4498225.5
1542580279.8661308,13011661,-3616798.0
1542580370.420413,13036999,-2856643.75
1542580430.339895,13053759,-2980949.0
1542580434.533143,13054929,-2467695.5
1542580455.08319,13060696,-2528593.0
1542580681.9458518,13124428,-5466358.5
1542580742.9445791,13141477,-5834381.5
1542580883.165791,13180726,-9659015.0
1542580905.293514,13186946,-10122321.0
1542580936.866317,13195789,-10091432.0
1542581036.84659,13223876,-12115924.0
1542581207.209187,13271501,-13653144.0
1542581249.1761532,13283267,-14194552.0
1542581424.659588,13332410,-14078656.0
1542581596.4100218,13380583,-11853835.0
1542581854.3238919,13452991,-10077673.0
1542581946.800593,13479044,-10794911.0
1542581959.4195032,13482584,-10011621.0
1542582443.1185122,13618356,-10063507.0
1542582607.4171898,13664524,-10898953.0
1542582741.935505,13702301,-10167203.0
1542582799.386143,13718431,-10771268.0
1542582803.916237,13719700,-10468879.0
1542582900.75679,13746917,-10679958.0
1542583107.111392,13804702,-10964478.0
1542583173.561323,13823276,-11670177.0
1542583238.674264,13841466,-10658257.0
1542583307.559018,13860827,-9239639.0
1542584016.051832,14059785,-9858405.0
1542584031.2394052,14064036,-9666683.0
1542584035.589374,14065242,-9129584.0
1542584104.266706,14084500,-6441943.0
1542584285.049491,14135177,-4639871.0
1542584390.5412638,14164724,-5068968.0
1542584456.3456588,14183166,-6079162.5
1542584669.751821,14242893,-9429123.0
1542584961.0465999,14324368,-10337769.0
1542584972.541197,14327573,-9112216.0
1542585042.194193,14347150,-8725524.0
1542585052.314068,14349995,-7308113.0
1542585338.242381,14430018,-4960250.0
1542585620.564301,14508757,-6914285.0
1542585785.368521,14554780,-8359222.5
1542585852.307372,14573560,-8814382.0
1542585929.143039,14595173,-9208686.0
1542586042.1774578,14626820,-9874033.0
1542586121.773341,14649160,-11520201.0
1542586274.2251022,14691789,-9656229.0
1542586300.0519109,14698987,-8044462.0
1542586572.024077,14775140,-7493498.0
1542586724.772097,14817891,-6548023.5
1542586794.065587,14837275,-5466106.0
1542586803.0271208,14839785,-4974104.0
1542586894.715839,14865393,-1541202.0
1542586897.185023,14866085,-1141418.0
1542586981.638339,14889729,-2089223.0
1542587366.156579,14997660,-9644541.0
1542587456.366961,15022851,-11860530.0
1542587607.4621491,15065074,-12913757.0
1542587695.36423,15089640,-13288876.0
1542587696.254103,15089890,-13189030.0
1542587771.631712,15110931,-8947806.0
1542587818.595793,15124080,-9055372.0
1542587896.846932,15146063,-9044646.0
1542588166.48809,15221589,-8983315.0
