Wall time,Step,Value
1542545554.914409,3553488,280.0
1542545563.6869829,3555924,226.0
1542545578.6028879,3560078,265.0
1542545664.607506,3583772,12330.0
1542545782.697387,3616462,3071.0
1542545806.808654,3623137,126.0
1542545827.955474,3629010,542.0
1542545832.163339,3630047,171.0
1542545869.60757,3640338,240.0
1542545938.6018088,3659518,280.0
1542546035.079993,3686101,109.0
1542546090.180325,3701464,908.0
1542546195.725043,3730850,530.0
1542546302.0867782,3760480,6202.0
1542546329.456606,3768082,317.0
1542546348.781748,3773486,3932.0
1542546375.176369,3780861,2987.0
1542546490.5165381,3812957,139.0
1542546545.417996,3828166,388.0
1542546570.874206,3835209,298.0
1542546580.235646,3837606,235.0
1542546595.7155619,3841527,240.0
1542546599.543162,3842481,436.0
1542546612.2033331,3845992,250.0
1542546646.891236,3855577,194.0
1542546660.456691,3859325,201.0
1542546673.470471,3862917,104.0
1542546675.409701,3863449,187.0
1542546868.836395,3917394,378.0
1542546874.8339741,3919053,68.0
1542546903.262492,3926936,371.0
1542546982.38352,3948861,200.0
1542546994.014276,3952100,239.0
1542547014.014823,3957635,3248.0
1542547038.3429189,3964397,418.0
1542547230.617366,4017756,3627.0
1542547247.1347651,4022350,771.0
1542547257.78436,4025314,158.0
1542547279.44288,4031329,1132.0
1542547309.759873,4039749,173.0
1542547321.179059,4042921,477.0
1542547323.2912698,4043507,586.0
1542547363.827501,4054739,2347.0
1542547371.709664,4056929,831.0
1542547463.909954,4082603,201.0
1542547526.72449,4100069,184.0
1542547568.833926,4111772,424.0
1542547585.072743,4116294,401.0
1542547688.9665642,4145247,174.0
1542547690.037498,4145547,300.0
1542547692.827777,4146306,125.0
1542547907.724069,4206343,164.0
1542547924.318154,4210955,656.0
1542547925.022475,4211150,110.0
1542547933.7865531,4213590,624.0
1542547959.8005881,4220802,166.0
1542547960.1535208,4220898,96.0
1542547971.076852,4223933,220.0
1542547975.5704901,4225188,805.0
1542547981.227859,4226758,201.0
1542547996.438254,4230970,241.0
1542548009.84715,4234719,182.0
1542548029.417635,4240170,2029.0
1542548097.104228,4259090,536.0
1542548121.192804,4265795,1128.0
1542548284.199648,4311100,106.0
1542548327.9575481,4323286,6877.0
1542548431.11083,4352030,232.0
1542548455.421238,4358791,270.0
1542548498.2875662,4370658,375.0
1542548754.6392288,4441972,258.0
1542548873.8237529,4474813,216.0
1542548881.0767748,4476810,139.0
1542548923.30992,4488520,233.0
1542548960.4924312,4498855,1309.0
1542548964.453202,4499961,551.0
1542549121.0123641,4543467,935.0
1542549339.978521,4604503,567.0
1542549394.873365,4619782,125.0
1542549396.8735502,4620333,551.0
1542549506.904418,4650951,424.0
1542549551.0222578,4663241,49.0
1542549567.8081448,4667936,3376.0
1542549569.582004,4668435,290.0
1542549582.451383,4672025,3590.0
1542549669.40199,4696185,104.0
1542549706.05541,4706310,170.0
1542549739.2650251,4715477,78.0
1542549759.820958,4721112,186.0
1542549763.3660538,4722091,196.0
1542549785.0996008,4728098,232.0
1542549798.840363,4731789,219.0
1542549811.371,4735038,308.0
1542549824.195366,4738345,113.0
1542550084.3945222,4810297,60.0
1542550093.4822679,4812787,198.0
1542550094.695719,4813123,162.0
1542550141.6848938,4826154,917.0
1542550161.9875789,4831802,1502.0
1542550385.350663,4893985,412.0
1542550388.172843,4894759,88.0
1542550445.828483,4910771,5441.0
1542550602.9933581,4954422,379.0
1542550695.990746,4980259,694.0
1542550710.133698,4984184,143.0
1542550712.365611,4984805,121.0
1542550721.300004,4987280,260.0
1542550906.948392,5039028,788.0
1542550987.5557382,5061411,511.0
1542551069.3589098,5084109,188.0
1542551130.289917,5100993,222.0
1542551205.631086,5121887,1127.0
1542551321.665688,5150462,2270.0
1542551362.5543392,5160493,653.0
1542551372.606221,5162437,807.0
1542551554.3314528,5201422,645.0
1542551587.5473201,5209931,339.0
1542551598.270667,5212604,146.0
1542551799.294632,5264160,341.0
1542551852.449727,5277513,2485.0
1542551865.3851619,5280858,227.0
1542551900.987366,5290171,1009.0
1542552011.4616141,5318273,197.0
1542552017.736385,5319632,153.0
1542552019.029223,5319981,241.0
1542552054.080255,5329517,167.0
1542552057.0049431,5330289,287.0
1542552103.638776,5342717,208.0
1542552113.289094,5345200,173.0
1542552115.06185,5345630,218.0
1542552221.778867,5372078,809.0
1542552307.393844,5394459,1626.0
1542552445.274271,5429844,173.0
1542552540.8082209,5452275,269.0
1542552628.231717,5474652,179.0
1542552672.951159,5486376,181.0
1542552675.47742,5486977,120.0
1542552740.431166,5504103,1343.0
1542552880.682374,5539352,820.0
1542552888.507645,5541215,1174.0
1542552954.239027,5558735,196.0
1542553039.155382,5580348,1227.0
1542553066.215159,5587293,1897.0
1542553145.332041,5607107,929.0
1542553202.791904,5621996,655.0
1542553335.289954,5652156,222.0
1542553364.653097,5659981,139.0
1542553367.504137,5660747,632.0
1542553438.089241,5679207,153.0
1542553447.524663,5681778,186.0
1542553481.711231,5690728,125.0
1542553623.669812,5726717,729.0
1542553659.0282428,5736063,287.0
1542553663.31779,5737098,363.0
1542553878.811975,5793950,2833.0
1542553881.77198,5794760,456.0
1542553882.558086,5794972,212.0
1542553949.952163,5813223,117.0
1542553971.428372,5818976,336.0
1542554123.609675,5860269,95.0
1542554202.551101,5881454,595.0
1542554625.933908,5996024,602.0
1542554661.130374,6005762,141.0
1542554670.2866518,6008265,274.0
1542554724.7219331,6023089,123.0
1542554738.284286,6026796,128.0
1542554859.534216,6060164,574.0
1542554860.969545,6060560,61.0
1542555001.460501,6099150,294.0
1542555111.450421,6129477,2019.0
1542555168.4650161,6145214,152.0
1542555269.4100192,6173065,99.0
1542555321.843275,6187426,87.0
1542555357.281821,6197261,283.0
1542555421.265145,6214942,449.0
1542555551.2234828,6250699,1132.0
1542555556.326995,6252106,225.0
1542555723.327539,6297999,269.0
1542555805.422601,6320615,1173.0
1542555819.6665852,6324528,175.0
1542555820.866812,6324856,192.0
1542555889.807352,6343761,220.0
1542555892.4691231,6344479,281.0
1542555942.765197,6358285,714.0
1542556093.223711,6399401,660.0
1542556166.935532,6419710,690.0
1542556217.418554,6433598,48.0
1542556223.912862,6435384,498.0
1542556228.8088589,6436731,348.0
1542556286.959123,6452756,841.0
1542556349.415592,6469943,182.0
1542556354.6015182,6471372,602.0
1542556414.438008,6487859,1285.0
1542556424.746347,6490695,128.0
1542556480.623214,6505988,143.0
1542556607.127359,6540816,31.0
1542556626.2964768,6546111,161.0
1542556707.6516778,6568449,180.0
1542556729.997376,6574601,307.0
1542556748.665062,6579723,214.0
1542556754.578277,6581344,231.0
1542556769.911478,6585530,403.0
1542556875.079083,6614290,145.0
1542556902.295748,6621723,82.0
1542556907.1626549,6623064,54.0
1542556961.562094,6637870,72.0
1542557058.3083332,6664597,93.0
1542557067.709811,6667173,56.0
1542557097.144568,6675249,164.0
1542557364.3331342,6748332,210.0
1542557366.674193,6748976,226.0
1542557375.1871371,6751293,84.0
1542557491.738,6783237,98.0
1542557503.1922472,6786385,168.0
1542557527.262868,6792977,264.0
1542557727.0346189,6847948,359.0
1542557732.395655,6849421,216.0
1542557743.691749,6852514,585.0
1542557752.271461,6854879,1164.0
1542557796.4244149,6867032,463.0
1542557805.3279831,6869478,443.0
1542557831.4646971,6876678,288.0
1542557869.56974,6887128,286.0
1542557874.273283,6888421,195.0
1542557881.480257,6890392,94.0
1542558038.92156,6933512,491.0
1542558103.960737,6951448,546.0
1542558114.4332108,6954338,319.0
1542558184.5012639,6973633,520.0
1542558390.898505,7030379,45.0
1542558439.038883,7043590,621.0
1542558520.542052,7066006,169.0
1542558619.6704562,7093345,463.0
1542558978.732281,7192230,425.0
1542558982.89954,7193372,47.0
1542559068.66799,7216978,816.0
1542559096.300874,7224522,117.0
1542559147.481251,7238478,117.0
1542559180.297934,7247463,429.0
1542559326.840568,7287708,304.0
1542559385.553845,7303850,2720.0
1542559474.1324701,7328164,4679.0
1542559530.078731,7343410,4135.0
1542559536.245356,7345116,1706.0
1542559651.860338,7376656,910.0
1542559682.720778,7384951,136.0
1542559693.90257,7387983,166.0
1542559775.094838,7410170,57.0
1542559783.382459,7412433,173.0
1542559800.0168629,7417013,1894.0
1542559850.437558,7430784,378.0
1542559853.657453,7431672,256.0
1542559899.9196632,7444353,239.0
1542559960.007893,7460762,1597.0
1542560058.044826,7487665,514.0
1542560328.027872,7561771,363.0
1542560359.2810528,7570278,76.0
1542560366.042439,7572117,68.0
1542560372.6567109,7573909,91.0
1542560378.181373,7575407,525.0
1542560381.305494,7576261,116.0
1542560467.475053,7599967,3009.0
1542560487.0548322,7605328,551.0
1542560578.074395,7630166,85.0
1542560611.31366,7639286,196.0
1542560633.054869,7645225,491.0
1542560670.4659688,7655503,173.0
1542560675.4369369,7656848,168.0
1542560712.424056,7666939,501.0
1542560748.984567,7676973,4840.0
1542560835.5451431,7700693,194.0
1542560836.4604642,7700943,250.0
1542560915.437069,7722505,3122.0
1542561090.8999119,7770544,2331.0
1542561194.410618,7798943,361.0
1542561202.374308,7801115,165.0
1542561212.022262,7803753,151.0
1542561243.045351,7812232,133.0
1542561746.395444,7950274,286.0
1542561770.225973,7956798,555.0
1542561816.5603971,7969514,908.0
1542561843.184612,7976790,697.0
1542561858.029221,7980871,119.0
1542562073.868139,8040006,500.0
1542562118.089736,8052079,2973.0
1542562216.825124,8079119,143.0
1542562257.551903,8090201,1966.0
1542562260.588243,8091029,207.0
1542562287.5024261,8098374,449.0
1542562324.283335,8108457,146.0
1542562326.954221,8109182,95.0
1542562333.357014,8110906,362.0
1542562618.755373,8188878,203.0
1542562626.826547,8191066,440.0
1542562796.521628,8237369,15946.0
1542562801.351988,8238662,194.0
1542562805.610304,8239835,245.0
1542562916.986604,8270292,232.0
1542563004.263505,8294138,22.0
1542563007.4298759,8294997,99.0
1542563019.4929228,8298270,36.0
1542563019.974889,8298400,130.0
1542563023.852557,8299451,118.0
1542563115.628356,8324446,9064.0
1542563128.1510148,8327858,145.0
1542563139.60886,8331007,610.0
1542563552.4334972,8443919,171.0
1542563608.071879,8459075,1270.0
1542563624.1186008,8463451,2549.0
1542563631.331373,8465404,247.0
1542563642.0136142,8468303,566.0
1542563682.302182,8479272,145.0
1542563694.848032,8482694,52.0
1542563733.587369,8493206,325.0
1542563735.7665012,8493798,281.0
1542563738.273385,8494476,125.0
1542563786.1247559,8507518,121.0
1542563790.798788,8508781,312.0
1542563820.889673,8516955,45.0
1542563874.794372,8531728,637.0
1542563943.034374,8550350,60.0
1542563945.681908,8551067,26.0
1542563950.066163,8552238,100.0
1542563961.481992,8555338,137.0
1542563987.663201,8562414,117.0
1542563990.068298,8563062,57.0
1542563996.723491,8564845,49.0
1542564035.691853,8575211,97.0
1542564084.0010471,8588211,987.0
1542564090.846566,8590067,99.0
1542564117.4465659,8597251,129.0
1542564144.5151281,8604539,430.0
1542564151.544933,8606401,763.0
1542564200.0985181,8619548,1883.0
1542564240.657464,8630661,118.0
1542564282.4590662,8642046,240.0
1542564284.001624,8642465,230.0
1542564310.238869,8649592,384.0
1542564321.790346,8652728,1377.0
1542564390.631846,8671514,917.0
1542564525.500715,8708413,191.0
1542564531.2828002,8709981,99.0
1542564536.001706,8711259,100.0
1542564555.472842,8716531,1343.0
1542564640.3829088,8739734,60.0
1542564652.163929,8742951,192.0
1542564678.715818,8750186,607.0
1542564739.12113,8766633,485.0
1542564741.9344058,8767394,166.0
1542564783.2056599,8778635,204.0
1542564802.435838,8783867,239.0
1542564870.6879702,8802420,107.0
1542564995.853803,8836532,61.0
1542565090.635348,8862384,125.0
1542565091.953419,8862742,142.0
1542565129.483068,8872874,136.0
1542565226.792759,8899416,1491.0
1542565476.448331,8967448,314.0
1542565643.1481931,9012927,127.0
1542565646.513651,9013844,206.0
1542565649.1902668,9014575,141.0
1542565676.9974568,9022159,182.0
1542565735.452471,9037558,1889.0
1542565763.795763,9045253,356.0
1542565790.129517,9052436,131.0
1542565815.177197,9059241,299.0
1542565854.359026,9069872,83.0
1542565967.981144,9100740,134.0
1542566002.073985,9110019,575.0
1542566011.9386702,9112709,191.0
1542566303.239338,9192217,245.0
1542566306.0130172,9192974,235.0
1542566326.941657,9198553,151.0
1542566348.0010612,9204294,219.0
1542566486.907021,9242178,59.0
1542566495.521688,9244506,415.0
1542566499.78428,9245664,371.0
1542566771.0353532,9318082,7907.0
1542566808.7296672,9328336,388.0
1542566885.01228,9348774,442.0
1542566885.487206,9348903,129.0
1542567010.170492,9382795,213.0
1542567018.0360918,9384935,340.0
1542567041.114605,9391197,269.0
1542567046.808886,9392740,151.0
1542567057.5068202,9395639,372.0
1542567070.500428,9399157,164.0
1542567105.795699,9408746,2864.0
1542567118.5580711,9412194,171.0
1542567327.765842,9468931,1516.0
1542567391.411447,9485862,112.0
1542567406.99316,9490102,234.0
1542567407.688836,9490290,188.0
1542567459.9482958,9504419,97.0
1542567480.602836,9510010,2544.0
1542567611.3125901,9545502,141.0
1542567621.693287,9548322,274.0
1542567626.161102,9549531,438.0
1542567641.940515,9553795,252.0
1542567675.585702,9562944,3110.0
1542567753.316309,9584009,242.0
1542567829.347599,9604620,274.0
1542567839.0936399,9607261,2303.0
1542567898.538409,9623361,123.0
1542567937.24722,9633848,749.0
1542567972.775077,9643452,440.0
1542567977.650367,9644774,145.0
1542567980.791892,9645625,319.0
1542568020.57687,9656356,210.0
1542568025.870389,9657784,189.0
1542568027.255996,9658155,266.0
1542568037.9123452,9661028,492.0
1542568052.014268,9664843,229.0
1542568064.058035,9668093,290.0
1542568091.782946,9675534,394.0
1542568116.910584,9682301,362.0
1542568140.3667462,9688622,172.0
1542568147.424138,9690523,243.0
1542568164.642604,9695131,109.0
1542568194.5533361,9703192,277.0
1542568218.3225129,9709605,90.0
1542568219.467502,9709914,156.0
1542568220.57864,9710216,302.0
1542568284.8287082,9727556,194.0
1542568289.309036,9728765,704.0
1542568297.872544,9731070,166.0
1542568338.1854599,9741930,522.0
1542568391.7580092,9756378,111.0
1542568462.580565,9775447,444.0
1542568572.918352,9805255,550.0
1542568608.207401,9814806,519.0
1542568637.460557,9822723,296.0
1542568674.380586,9832710,134.0
1542568689.520297,9836809,1710.0
1542568703.855511,9840691,368.0
1542568710.191999,9842396,241.0
1542568717.8803399,9844459,115.0
1542568755.9400058,9854742,209.0
1542568806.562768,9866495,925.0
1542568821.20975,9869887,273.0
1542568837.2477598,9873825,267.0
1542568849.747087,9877148,310.0
1542568864.969818,9881171,231.0
1542568866.9999611,9881713,199.0
1542568910.3134122,9893154,1407.0
1542568952.452678,9904392,245.0
1542568988.683077,9914032,288.0
1542569011.409546,9920086,2476.0
1542569044.937204,9928726,443.0
1542569076.8875678,9937232,170.0
1542569097.555809,9942726,299.0
1542569213.9823842,9973804,330.0
1542569227.556267,9977418,438.0
1542569229.402933,9977907,380.0
1542569251.470134,9983756,300.0
1542569257.7070951,9985411,130.0
1542569273.2396019,9989514,192.0
1542569280.0306308,9991317,191.0
1542569290.75381,9994183,56.0
1542569296.787125,9995734,279.0
1542569319.309519,10001568,270.0
1542569334.4142022,10005506,192.0
1542569637.917011,10087283,136.0
1542569660.148021,10093304,213.0
1542569676.226133,10097671,752.0
1542569678.963784,10098408,162.0
1542569700.2160609,10104150,803.0
1542569728.173932,10111645,358.0
1542569736.825828,10113979,288.0
1542569804.767513,10132299,173.0
1542569808.067929,10133188,580.0
1542569829.789792,10139051,146.0
1542569935.5638971,10167257,338.0
1542569947.4615092,10170461,272.0
1542569985.275975,10180701,484.0
1542570064.853533,10202293,250.0
1542570101.94309,10212317,1428.0
1542570283.774868,10261666,84.0
1542570286.314085,10262344,63.0
1542570455.806408,10308036,2148.0
1542570575.590555,10340064,1858.0
1542570786.091794,10396992,3175.0
1542570912.070831,10430966,137.0
1542570930.320169,10435762,64.0
1542570936.131392,10437315,92.0
1542570957.65663,10442937,1889.0
1542571024.399385,10460984,182.0
1542571099.885636,10481437,409.0
1542571104.512714,10482679,210.0
1542571113.327606,10485052,60.0
1542571231.077496,10516988,33.0
1542571265.453632,10526264,48.0
1542571271.559021,10527885,50.0
1542571330.033607,10543584,257.0
1542571383.524286,10557997,1244.0
1542571421.624,10568349,63.0
1542571421.880646,10568419,70.0
1542571425.153395,10569297,71.0
1542571431.540082,10571012,123.0
1542571438.226332,10572798,63.0
1542571453.3556428,10576867,1761.0
1542571456.6642911,10577765,448.0
1542571477.891569,10583501,71.0
1542571490.847496,10586975,72.0
1542571495.6430342,10588260,82.0
1542571501.4219992,10589811,398.0
1542571508.8976371,10591825,162.0
1542571580.136189,10611071,152.0
1542571580.5807092,10611192,121.0
1542571598.6070669,10616107,565.0
1542571691.980617,10641503,183.0
1542571779.1274052,10665146,162.0
1542571800.9832928,10671017,134.0
1542571958.0395992,10713468,129.0
1542572039.4002078,10735439,202.0
1542572059.977385,10741041,3041.0
1542572067.639571,10743100,130.0
1542572297.436394,10805407,816.0
1542572394.379736,10831376,473.0
1542572605.986629,10885888,84.0
1542572886.130456,10960899,1286.0
1542572907.843363,10966693,34.0
1542572911.179101,10967583,157.0
1542572913.1773992,10968116,69.0
1542572946.569536,10976774,129.0
1542572947.901338,10977130,99.0
1542572948.746423,10977355,85.0
1542572953.5796852,10978592,81.0
1542573009.668395,10993692,288.0
1542573019.349089,10996227,179.0
1542573037.4313998,11001077,3740.0
1542573139.596363,11028877,1905.0
1542573445.500705,11111871,157.0
1542573521.878186,11132610,54.0
1542573596.9067972,11152594,286.0
1542573630.523093,11161084,6436.0
1542573642.265165,11163591,186.0
1542573839.1964328,11212913,609.0
1542573840.6623309,11213324,411.0
1542573956.785279,11245472,561.0
1542573961.328089,11246741,248.0
1542574009.718186,11259492,80.0
1542574010.632561,11259745,253.0
1542574076.113239,11277924,8400.0
1542574143.874325,11296420,266.0
1542574188.9877,11308900,12236.0
1542574692.413188,11447324,362.0
1542574776.333948,11470559,149.0
1542575265.426786,11606514,182.0
1542575499.756585,11671527,264.0
1542575534.6789088,11681254,338.0
1542575712.8307269,11730993,215.0
1542575869.792246,11774888,149.0
1542575872.0251222,11775513,625.0
1542575901.3235,11783671,657.0
1542575944.3919518,11795693,119.0
1542576052.0738869,11825793,1790.0
1542576115.098814,11843325,83.0
1542576117.6788192,11844037,172.0
1542576127.850155,11846844,55.0
1542576263.94681,11884690,361.0
1542576590.991523,11976027,7349.0
1542576970.439418,12082377,9591.0
1542577175.277479,12139937,8295.0
1542577354.576215,12190297,202.0
1542577367.605812,12193960,637.0
1542577834.252789,12325025,3872.0
1542577863.847678,12333329,2225.0
1542578019.8573382,12377158,5617.0
1542578065.84732,12390058,1641.0
1542578103.0834,12400533,2930.0
1542578120.598884,12405429,1077.0
1542578452.949548,12498780,7785.0
1542578532.223962,12521079,90.0
1542578534.341677,12521672,593.0
1542578547.870452,12525455,211.0
1542578587.865224,12536628,166.0
1542578672.3146062,12560283,161.0
1542578675.664834,12561221,103.0
1542578838.783113,12607061,2583.0
1542578933.7213938,12633767,97.0
1542578994.369986,12650749,154.0
1542579077.4759161,12674057,3224.0
1542579084.804906,12676125,2068.0
1542579085.548123,12676333,208.0
1542579176.5081449,12701910,1007.0
1542579609.6127648,12823650,191.0
1542579734.694388,12858725,1991.0
1542579917.5433211,12909952,103.0
1542579919.677996,12910548,177.0
1542580059.935056,12949933,4684.0
1542580130.070862,12969631,1821.0
1542580235.017251,12999107,127.0
1542580271.3790221,13009292,86.0
1542580275.656039,13010487,471.0
1542580279.866035,13011661,217.0
1542580370.420345,13036999,231.0
1542580430.3398159,13053759,1177.0
1542580434.533076,13054929,251.0
1542580455.0831249,13060696,131.0
1542580681.945788,13124428,2802.0
1542580742.944513,13141477,207.0
1542580883.165726,13180726,79.0
1542580905.293449,13186946,549.0
1542580936.866251,13195789,494.0
1542581036.846525,13223876,3335.0
1542581207.209107,13271501,792.0
1542581249.176075,13283267,10304.0
1542581424.659523,13332410,126.0
1542581596.409955,13380583,847.0
1542581854.323822,13452991,1959.0
1542581946.8005278,13479044,861.0
1542581959.419432,13482584,250.0
1542582443.1184452,13618356,328.0
1542582607.4171321,13664524,5014.0
1542582741.9354398,13702301,1985.0
1542582799.386063,13718431,395.0
1542582803.91617,13719700,70.0
1542582900.756702,13746917,2571.0
1542583107.111326,13804702,220.0
1542583173.561244,13823276,383.0
1542583238.674183,13841466,672.0
1542583307.5589519,13860827,218.0
1542584016.051767,14059785,122.0
1542584031.23934,14064036,301.0
1542584035.5892942,14065242,136.0
1542584104.266638,14084500,2841.0
1542584285.049412,14135177,105.0
1542584390.5411992,14164724,81.0
1542584456.345593,14183166,2603.0
1542584669.751758,14242893,374.0
1542584961.046517,14324368,87.0
1542584972.54113,14327573,1057.0
1542585042.194116,14347150,204.0
1542585052.3139992,14349995,920.0
1542585338.242314,14430018,1244.0
1542585620.564234,14508757,10519.0
1542585785.368455,14554780,7743.0
1542585852.307307,14573560,531.0
1542585929.142975,14595173,191.0
1542586042.1773949,14626820,269.0
1542586121.77326,14649160,438.0
1542586274.225037,14691789,601.0
1542586300.051831,14698987,41.0
1542586572.024011,14775140,354.0
1542586724.772029,14817891,760.0
1542586794.0655098,14837275,891.0
1542586803.02704,14839785,317.0
1542586894.715772,14865393,335.0
1542586897.1849442,14866085,333.0
1542586981.63827,14889729,4693.0
1542587366.156511,14997660,1643.0
1542587456.3668969,15022851,104.0
1542587607.462084,15065074,2600.0
1542587695.3641632,15089640,319.0
1542587696.254036,15089890,250.0
1542587771.6316328,15110931,1820.0
1542587818.5957272,15124080,11082.0
1542587896.8468668,15146063,151.0
1542588166.4880252,15221589,1239.0
1542588252.402824,15245613,505.0
1542588405.618131,15288216,159.0
1542588588.267964,15339053,156.0
1542588664.527484,15360394,540.0
1542588697.998894,15369737,239.0
1542588703.485462,15371264,1527.0
1542588726.7864919,15377782,267.0
1542588952.036982,15440758,2436.0
1542588974.409371,15447012,2195.0
1542588978.8430269,15448249,229.0
1542589096.13153,15480691,2055.0
1542589178.0006971,15503578,3805.0
1542589287.504083,15534153,2883.0
1542589301.236929,15537992,59.0
1542589414.3472042,15569659,73.0
1542589419.3385699,15571060,1183.0
1542589503.452429,15594619,100.0
1542589503.8237262,15594722,103.0
1542589504.058791,15594787,65.0
1542589509.099186,15596197,1078.0
1542589527.68208,15601371,399.0
1542589571.4863849,15613611,99.0
1542589578.551921,15615561,152.0
1542589608.581612,15623959,285.0
1542589609.147125,15624117,158.0
1542589635.126373,15631346,105.0
1542589644.0126069,15633815,216.0
1542589654.5884411,15636765,207.0
1542589666.872906,15640190,596.0
1542589904.75356,15706675,315.0
1542589914.8880541,15709489,315.0
1542589920.630997,15711093,93.0
1542589964.421042,15723286,140.0
1542589983.787734,15728684,532.0
1542589986.067167,15729318,109.0
1542589990.280054,15730476,110.0
1542589993.609654,15731377,95.0
1542589996.0405,15732049,51.0
1542589996.410964,15732151,102.0
1542589997.691235,15732504,103.0
1542590012.158519,15736492,152.0
1542590039.927743,15744218,462.0
1542590050.486672,15747166,58.0
1542590056.037316,15748697,86.0
1542590061.222123,15750131,142.0
1542590081.846357,15755825,136.0
1542590084.6341069,15756592,62.0
1542590088.257517,15757588,77.0
1542590109.767908,15763520,126.0
1542590110.227031,15763647,127.0
1542590112.535676,15764281,180.0
1542590128.3732579,15768641,194.0
1542590265.7738361,15807026,81.0
1542590467.642438,15863405,1110.0
1542590497.246374,15871670,255.0
1542590534.803226,15882111,294.0
1542590541.91768,15884102,1566.0
1542590604.048796,15901537,871.0
1542590733.726651,15937790,450.0
1542590908.0271711,15986555,1701.0
1542590911.248978,15987462,907.0
1542590932.624011,15993454,729.0
1542590933.849105,15993793,128.0
1542591040.9988182,16023769,138.0
1542591104.250734,16041450,438.0
1542591123.684696,16046890,148.0
1542591124.8047879,16047202,187.0
1542591142.5897799,16052174,60.0
1542591177.281659,16061887,1467.0
1542591232.965179,16077519,100.0
1542591361.82347,16113632,326.0
1542591466.754074,16143043,114.0
1542591521.363244,16158378,293.0
1542591616.717797,16185114,4645.0
1542591979.639968,16286716,280.0
1542591981.804811,16287316,300.0
1542591999.516923,16292217,63.0
1542592002.525204,16293049,113.0
1542592087.459882,16316636,112.0
1542592087.694156,16316700,64.0
1542592391.397855,16401766,856.0
1542592462.634204,16421707,130.0
1542592637.538968,16470736,341.0
1542592652.512604,16474928,4192.0
1542592890.19135,16541425,586.0
1542592914.603297,16548279,682.0
1542593094.480632,16598540,115.0
1542593099.5380769,16599952,338.0
1542593121.5541189,16606025,91.0
1542593142.5279691,16611844,155.0
1542593150.39946,16614016,108.0
1542593188.688689,16624659,152.0
1542593372.1379142,16676114,3926.0
1542593496.525857,16710668,235.0
1542593562.8812108,16729059,479.0
1542593699.068426,16767243,2614.0
1542593742.0928571,16779285,5803.0
1542593745.538112,16780242,92.0
1542593764.64877,16785581,130.0
1542593767.274852,16786313,141.0
1542593774.948574,16788453,661.0
1542593820.32225,16801119,203.0
1542593866.540432,16814071,445.0
1542593962.328619,16840858,2046.0
1542594064.668094,16869403,25.0
1542594148.7873302,16892874,412.0
1542594157.58792,16895314,377.0
1542594312.409122,16938560,144.0
1542594318.042333,16940113,49.0
1542594336.459167,16945224,99.0
1542594344.7312582,16947511,99.0
1542594358.190322,16951233,256.0
1542594374.6908622,16955819,51.0
1542594388.158061,16959550,107.0
1542594614.894298,17022842,223.0
1542594615.856444,17023107,115.0
1542594617.22234,17023486,86.0
1542594802.9023738,17075464,167.0
1542594825.855731,17081856,95.0
1542594906.8083599,17104491,367.0
1542594910.168088,17105423,325.0
1542594911.157803,17105698,178.0
1542594985.744628,17126563,2601.0
1542594995.8799622,17129406,682.0
