Wall time,Step,Value
1543073800.9567711,363959,-5632.41845703125
1543073874.948967,381590,-5311.89111328125
1543074504.390783,529128,-1395.536865234375
1543075523.807441,792343,1258.489990234375
1543076116.8094778,940720,3830.0
1543076190.412022,956939,3754.909912109375
1543076463.43286,1026382,2374.449951171875
1543076703.06047,1089863,991.530029296875
1543076887.599058,1142182,631.6500244140625
1543076900.12049,1145778,636.8499755859375
1543076999.058609,1174460,520.469970703125
1543077872.9881759,1426447,4187.02978515625
1543078286.2617862,1523653,3837.699951171875
1543078615.479129,1580298,3755.7099609375
1543078683.757878,1591866,3772.320068359375
1543079166.467086,1669627,3512.89990234375
1543079334.254673,1703472,3265.419921875
1543079582.682772,1771570,4721.06982421875
1543079619.219048,1780639,4948.4501953125
1543079919.160704,1859228,5233.60009765625
1543079932.868015,1862326,4725.81982421875
1543080077.8398468,1898558,3996.159912109375
1543080882.668855,2106398,3577.409912109375
1543081208.237621,2185135,1140.3399658203125
1543081323.750261,2217560,3275.22998046875
1543081591.775269,2289616,6950.47021484375
1543082071.4450188,2399714,3532.60009765625
1543082219.0561101,2441638,5758.93017578125
1543082225.9152582,2443579,5955.10009765625
1543082250.465538,2450578,6625.669921875
1543082261.860745,2453844,6674.9501953125
1543082520.7606559,2524239,6124.6201171875
1543082559.946035,2534079,5880.16015625
1543082700.62023,2571581,5156.52978515625
1543083085.071996,2669850,7787.490234375
1543083253.689038,2715538,5872.759765625
1543083587.974452,2805284,4151.56982421875
1543083745.643882,2848802,3530.760009765625
1543083749.960133,2849839,3748.889892578125
1543084097.661997,2935829,5618.72998046875
1543084373.913213,3002764,4310.93017578125
1543084450.5916119,3021676,5816.5
1543084539.693193,3043391,6609.77001953125
1543084926.595474,3140293,2676.1201171875
1543085082.17952,3176411,6583.490234375
1543085348.111018,3238907,6893.169921875
1543085546.896838,3285937,7490.9501953125
1543085698.783975,3320123,6304.7001953125
1543086173.555904,3428053,3638.219970703125
1543086284.004246,3453472,4802.35986328125
1543086357.290168,3470686,4680.22998046875
1543086360.808532,3471516,5078.4599609375
1543086412.624167,3483713,5067.1201171875
1543086491.711257,3502153,7018.81982421875
1543086497.8613482,3503621,7090.919921875
1543086554.8138082,3516985,6959.5
1543086562.156641,3518721,6756.85986328125
1543086703.9735968,3551832,5591.3798828125
1543087147.1255019,3662400,8562.0302734375
1543087244.762058,3689572,9112.08984375
1543087638.093587,3797102,7373.0400390625
1543087821.8222,3840109,8844.9404296875
1543087830.3738801,3842123,8836.0595703125
1543088268.098965,3942353,4802.18017578125
1543088403.5532968,3974641,7517.169921875
1543088432.6914182,3982218,8335.2197265625
1543088443.400234,3985039,8126.2099609375
1543088509.661984,4003048,8623.26953125
1543088869.3790238,4099885,6771.919921875
1543089081.672777,4153935,7661.58984375
1543089085.625723,4155057,7460.85986328125
1543089302.734659,4209929,5512.06982421875
1543089420.855108,4239880,6628.14013671875
1543089584.1863139,4282803,7454.6298828125
1543089600.442566,4287406,6842.9501953125
1543089955.2069361,4387185,3154.419921875
1543090043.070831,4409420,4982.830078125
1543090154.735137,4439889,8781.2998046875
1543090234.888769,4461954,9632.66015625
1543090439.6128871,4516251,6965.52001953125
1543090540.0184472,4543817,5317.33984375
1543090713.439571,4588528,6255.419921875
1543090825.848406,4617905,6608.77001953125
1543090962.7329311,4650583,7939.77001953125
1543090987.703746,4656412,7961.41015625
1543091394.703579,4769189,4276.27978515625
1543091400.496583,4770581,4283.97998046875
