Wall time,Step,Value
1543073800.956599,363959,0.9636040925979614
1543073874.9487948,381590,0.9618409872055054
1543074504.390552,529128,0.9470872282981873
1543075523.807297,792343,0.9207656979560852
1543076116.809301,940720,0.9059280157089233
1543076190.411799,956939,0.9043061137199402
1543076463.432611,1026382,0.8973618149757385
1543076703.060319,1089863,0.8910136818885803
1543076887.598901,1142182,0.8857818245887756
1543076900.1203358,1145778,0.8854222297668457
1543076999.058445,1174460,0.8825539946556091
1543077872.988035,1426447,0.8573552966117859
1543078286.26158,1523653,0.8476346731185913
1543078615.478875,1580298,0.8419702053070068
1543078683.757662,1591866,0.840813398361206
1543079166.466887,1669627,0.8330373167991638
1543079334.2544472,1703472,0.8296527862548828
1543079582.682623,1771570,0.8228430151939392
1543079619.21877,1780639,0.8219360709190369
1543079919.1604748,1859228,0.8140771985054016
1543079932.867798,1862326,0.8137673735618591
1543080077.8393989,1898558,0.8101441860198975
1543080882.668706,2106398,0.7893602252006531
1543081208.237466,2185135,0.7814865112304688
1543081323.7501068,2217560,0.7782440185546875
1543081591.775061,2289616,0.7710384130477905
1543082071.444872,2399714,0.760028600692749
1543082219.055965,2441638,0.7558361887931824
1543082225.9151108,2443579,0.7556421160697937
1543082250.465396,2450578,0.7549421787261963
1543082261.8606029,2453844,0.7546156048774719
1543082520.7605262,2524239,0.747576117515564
1543082559.944938,2534079,0.746592104434967
1543082700.619988,2571581,0.742841899394989
1543083085.071851,2669850,0.7330150008201599
1543083253.688896,2715538,0.7284461855888367
1543083587.9743109,2805284,0.7194715738296509
1543083745.643661,2848802,0.7151197791099548
1543083749.9599319,2849839,0.7150161266326904
1543084097.661849,2935829,0.7064170837402344
1543084373.9130619,3002764,0.6997236013412476
1543084450.591458,3021676,0.6978324055671692
1543084539.693056,3043391,0.6956608891487122
1543084926.595317,3140293,0.6859707236289978
1543085082.179351,3176411,0.6823589205741882
1543085348.110872,3238907,0.6761093139648438
1543085546.896675,3285937,0.6714063286781311
1543085698.783808,3320123,0.6679877042770386
1543086173.5557692,3428053,0.6571946740150452
1543086284.003842,3453472,0.6546527743339539
1543086357.289949,3470686,0.6529313921928406
1543086360.8082922,3471516,0.6528484225273132
1543086412.623926,3483713,0.6516286730766296
1543086491.711023,3502153,0.6497846841812134
1543086497.861064,3503621,0.6496378779411316
1543086554.813635,3516985,0.6483014822006226
1543086562.1564941,3518721,0.6481279134750366
1543086703.9733398,3551832,0.6448168158531189
1543087147.125356,3662400,0.6337599754333496
1543087244.76191,3689572,0.6310427784919739
1543087638.093438,3797102,0.6202898025512695
1543087821.822036,3840109,0.615989089012146
1543087830.3737469,3842123,0.61578768491745
1543088268.098719,3942353,0.6057646870613098
1543088403.553005,3974641,0.6025359034538269
